t,lat,lon,gps_alt,dem_alt,diff_m
94.1,43.50366666666667,13.499133333333333,37.8,41.0,-3.2
94.3,43.50364166666667,13.499116666666666,37.9,41.0,-3.1
94.4,43.50363055555555,13.499108333333332,37.9,41.0,-3.1
94.6,43.50360555555555,13.499091666666667,37.9,42.0,-4.1
94.7,43.503594444444445,13.499083333333333,37.9,42.0,-4.1
94.8,43.50358055555556,13.499075,37.9,42.0,-4.1
94.9,43.503569444444445,13.499066666666666,38.0,42.0,-4.0
95.0,43.50355833333333,13.499055555555556,38.0,42.0,-4.0
95.1,43.503544444444444,13.499047222222222,38.0,42.0,-4.0
95.3,43.50351944444444,13.499033333333333,38.0,42.0,-4.0
95.4,43.503508333333336,13.499025,38.1,43.0,-4.9
95.6,43.503483333333335,13.499005555555554,38.1,43.0,-4.9
95.8,43.503458333333334,13.498988888888888,38.1,43.0,-4.9
95.9,43.50344444444445,13.498980555555555,38.1,43.0,-4.9
96.0,43.503433333333334,13.498972222222221,38.2,43.0,-4.8
96.1,43.50342222222222,13.498963888888888,38.2,43.0,-4.8
96.3,43.50339722222222,13.498947222222222,38.2,44.0,-5.8
96.4,43.50338333333333,13.498938888888889,38.2,44.0,-5.8
96.6,43.50335833333333,13.498922222222221,38.2,44.0,-5.8
96.7,43.503347222222224,13.498913888888888,38.2,44.0,-5.8
96.8,43.50333333333333,13.498902777777777,38.2,44.0,-5.8
96.9,43.503322222222224,13.498894444444444,38.2,44.0,-5.8
97.0,43.50330833333334,13.49888611111111,38.2,44.0,-5.8
97.1,43.50329722222222,13.498877777777777,38.2,44.0,-5.8
97.2,43.503283333333336,13.498869444444443,38.2,44.0,-5.8
97.3,43.50327222222222,13.49886111111111,38.2,44.0,-5.8
97.4,43.503258333333335,13.498852777777778,38.2,44.0,-5.8
97.5,43.50324722222222,13.498844444444444,38.2,44.0,-5.8
97.6,43.503233333333334,13.49883611111111,38.2,44.0,-5.8
97.7,43.50321944444445,13.498827777777777,38.2,44.0,-5.8
97.8,43.50320833333333,13.498816666666666,38.2,44.0,-5.8
97.9,43.503194444444446,13.498808333333333,38.2,44.0,-5.8
98.0,43.50318333333333,13.4988,38.2,44.0,-5.8
98.1,43.503169444444445,13.498791666666666,38.2,44.0,-5.8
98.2,43.50315555555556,13.498783333333332,38.2,44.0,-5.8
98.3,43.503144444444445,13.498772222222222,38.3,44.0,-5.7
98.4,43.50313055555556,13.498763888888888,38.3,44.0,-5.7
98.5,43.503119444444444,13.498755555555555,38.3,44.0,-5.7
98.6,43.50310555555556,13.498747222222221,38.3,44.0,-5.7
98.7,43.50309166666667,13.498738888888887,38.3,44.0,-5.7
98.8,43.503080555555556,13.498727777777777,38.3,44.0,-5.7
98.9,43.50306666666667,13.498719444444443,38.3,43.0,-4.7
99.0,43.503052777777775,13.49871111111111,38.4,43.0,-4.6
99.1,43.50303888888889,13.498702777777776,38.4,43.0,-4.6
99.2,43.50302777777778,13.498691666666666,38.4,43.0,-4.6
99.3,43.50301388888889,13.498683333333332,38.4,43.0,-4.6
99.4,43.503,13.498674999999999,38.4,43.0,-4.6
99.5,43.502988888888886,13.498666666666665,38.4,43.0,-4.6
99.6,43.502975,13.498655555555555,38.4,43.0,-4.6
99.7,43.50296111111111,13.498647222222221,38.4,43.0,-4.6
99.8,43.502947222222225,13.498638888888888,38.4,43.0,-4.6
99.9,43.50293333333333,13.498627777777777,38.4,43.0,-4.6
100.0,43.502922222222224,13.498619444444444,38.4,43.0,-4.6
100.1,43.50290833333333,13.49861111111111,38.4,42.0,-3.6
100.2,43.50289444444444,13.498602777777776,38.4,42.0,-3.6
100.3,43.502880555555556,13.498591666666666,38.4,42.0,-3.6
100.4,43.50286944444444,13.498583333333332,38.4,42.0,-3.6
100.5,43.502855555555556,13.498574999999999,38.5,42.0,-3.5
100.6,43.50284166666667,13.498563888888889,38.5,42.0,-3.5
100.7,43.502827777777775,13.498555555555555,38.5,42.0,-3.5
100.8,43.50281388888889,13.498547222222221,38.5,42.0,-3.5
100.9,43.50280277777778,13.498536111111111,38.5,42.0,-3.5
101.0,43.50278888888889,13.498527777777777,38.5,42.0,-3.5
101.2,43.50276111111111,13.498508333333332,38.5,42.0,-3.5
